3372	No More; Red Hot Chili Peppers; Jane's Addiction; Prong; Living Colour; The Smashing Pumpkins; Primus; Rage Against the MachinePost-GrungeStone Temple Pilots; Candlebox; Bush; Silverchair; Nickelback; Creed; Godsmack
3373	MetalcoreCorrosion of Conformity; D.R.I.; Suicidal Tendencies; Stormtroopers of Death; Cro-Mags; Biohazard; Machine Head; Earth Crisis; HatebreedDeath MetalPossessed; Death; Autopsy; Morbid Angel; Obituary; Cannibal Corpse; Deicide; Immolation; Vader; Six Feet Under; Kataklysm; Dying Fetus; Nile; Amon AmarthGrindcoreRepulsion; Extreme Noise Terror; Napalm Death; Carcass; Bolt Thrower; Brutal Truth; Nasum; Cephalic Carnage; Agoraphobic Nosebleed; Pig DestroyerBlack MetalMayhem; Darkthrone; Marduk; Satyricon; Enslaved; Gorgoroth; Emperor; Dimmu Borgir; Cradle of Filth; Dark FuneralGoth MetalTiamat; Type O Negative; Therion; The Gathering; Anathema; Katatonia; Theatre of Tragedy; Within Temptation; HIM; Lacuna Coil; Leaves' EyesNu MetalKorn; Deftones; Stuck Mojo; Limp Bizkit; Papa Roach; Coal Chamber; System of a Down; Kittie; Linkin Park; DisturbedNew Wave of American MetalShadows Fall; Lamb of God; God Forbid; Darkest Hour; Killswitch Engage; Unearth; Chimaira; The Black Dahlia Murder; As I Lay Dying; TriviumSwedish Extreme MetalEntombed; Grave; Unleashed; Dismember; At the Gates; Dark Tranquillity; In Flames; Arch Enemy; Soilwork; The HauntedReferencesExternal links[http://www.bangerfilms.com Banger Films Official Website][http://www.vh1.com/shows/metal_evolution/series.jhtml Metal Evolution VH1 Official Website]
3374	1990 film directed by Frank Marshall.
3375	ArachnophobiaArachnophobia (film) POSTER.jpgTheatrical release poster by John AlvinFrank MarshallKathleen KennedyRichard VaneDon JakobyWesley StrickDon JakobyAl Williams
3376	Jeff DanielsJulian SandsHarley Jane KozakJohn GoodmanTrevor JonesMikael SalomonMichael KahnHollywood PicturesAmblin EntertainmentTangled Web ProductionsBuena Vista Pictures110 minutesUnited StatesEnglish$22 million$53.2 millionArachnophobia is a 1990 American black comedy horror film directed by Frank Marshall and starring Jeff Daniels and John Goodman.
3377	It was the first film released by The Walt Disney Studios' Hollywood Pictures label, as well as being the directorial debut of Marshall.
3378	The film's story centers on a newly discovered Venezuelan spider being transported to a small American town that produces a new species of deadly spiders, which begin killing the town's residents one by one.
3379	Shooting took place in Venezuela and California and the film was released in the United States on July 18, 1990.
3380	It was a modest commercial success, gaining $53.21 million at the box office and received generally positive reviews from critics.
3381	PlotEntomologist Dr. James Atherton searches the Amazon rainforest with the hope of discovering new species of insects and arachnids.
3382	In a Venezuelan tepui, Atherton finds a very aggressive new species of spider.
3383	The spider is captured and chloroformed for research, and is later revealed to be lacking sex organs, thus making it a drone, or soldier - atypical in spiders.
3384	A nature photographer, Jerry Manley, unknowingly has a fertile (non-drone) male spider of the same species jump into his backpack, later that day sneaking into his sleeping bag and biting him.
3385	Manley has a massive seizure from the venom and dies.
3386	The remainder of the scientists take his body back to the United States, blaming Manley's death on a fever.
3387	The spider crawls into the coffin and is sealed in with the corpse.
3388	Manley's desiccated body arrives at the funeral home in his hometown of Canaima, California.
3389	The spider makes it outside, only to be picked by a crow until the spider bites it and it falls to the ground dead, in front of the barn of the Jennings family.
3390	Ross Jennings is a family physician, who had moved to the town from San Francisco.
3391	He and his son both have arachnophobia.
3392	Ross faces a lack of patients due to elderly rival Sam Metcalf, who was supposed to retire and shift his patients to Ross, but decided to maintain his practice.
3393	The Amazonian spider mates with a female domestic house spider and makes a nest in Jennings' barn, producing hundreds of infertile drone offspring, all of which have their father’s lethal bite.
3394	Ross' first patient, kindly widower Margaret Hollins, dies after being bitten by one of the new spiders.
3395	Metcalf diagnoses a heart attack, although Ross suspects something else was at work.
3396	Metcalf suspects Ross is guilty of malpractice, as Ross had taken Margaret off the medication Metcalf had prescribed for her when she was his patient.
3397	A spider also kills a high school football player, Todd Miller, just after Ross had performed a routine check on the team, earning him the town nickname \\"Dr. Death\\".
3398	The next victim is Sam Metcalf, who is bitten in his own bedroom and dies in front of his wife.
3399	With Metcalf dead, Ross becomes Canaima's town doctor.
3400	Knowing Metcalf was bitten by a spider just before his fatal seizure, and that a minute amount of an unknown toxin was detected in his body, Ross suspects deadly arachnids could be infesting the town, and wants to perform autopsies on the recently deceased.
3401	Ross and county coroner Milton Briggs perform an autopsy on the victims and confirm Ross' suspicion that the deaths were caused by spider bites.
3402	Ross contacts Dr. Atherton and asks him to aid his investigation, given he is the country's leading expert in spiders.
3403	Atherton is sceptical that spiders could be the cause of the deaths, and instead of travelling to Cainama himself, he sends one of his assistants, Chris Collins.
3404	Chris is initially sceptical, but is convinced there is a deadly strain of spiders in Cainama after the corpses of Margaret Hollins, Todd Miller, and Sam Metcalf all exhibit spider bites.
3405	Ross and Chris manage to catch a live specimen of one of the spiders.
3406	When Chris mentions the new species of spider Atherton had discovered in Venezuela, Ross realises that one of the Venezuelan spiders \\"hitched a ride in Manley's coffin.
3407	\\"After being contacted by Chris, Atherton arrives in Cainama and joins Ross, Chris, Milt Briggs, local Sheriff Lloyd Parsons and exterminator Delbert McClintock in the spider investigation.
3408	They discover the killer spiders have a short life expectancy due to being a mixed breed.
3409	Atherton tells them the spiders are soldiers, sent out to eliminate potential threats for lead male spider, \\"the General.\\"
3410	He also learns that the General produced a queen, which it likely mated with to produce a second nest someplace, guarded by the queen, which could produce fertile offspring.
3411	Atherton elaborates that the transplanted spiders can progressively expand their territory, possibly culminating in their worldwide dispersal.
3412	The group sets out to destroy both nests and kill the Queen and the General.
3413	Deducing that one of the nests is in his barn, Ross sends Delbert to destroy it.
3414	Delbert finds Atherton dead, having been bitten by the General after disturbing the web.
3415	Ross and Chris discover the spiders have killed local mortician Irv Kendall and his wife Blaire (both of whom were killed whilst watching Wheel of Fortune on television).
3416	Chris gets the Jennings family out of their infested house, but Ross falls through the floor into his wine cellar, which turns out to be the spiders' second nest, guarded not only by the Queen but also the General.
3417	After electrocuting the queen, Ross battles the General while also attempting to burn the second egg sac.
3418	Ross becomes trapped underneath fallen debris, with the General about to deliver the killing strike.
3419	Ross finally overcomes his paralytic fear of spiders by summoning up his strength to fling the General into the fire.
3420	As the egg sac hatches, the General jumps out of the fire.
3421	Ross shoots it with a nail gun and the projectile sends the burning spider into the egg sac, destroying the nest with fire.
3422	Delbert retrieves Ross from the burning cellar.
3423	With the death of the General and the Queen, the egg sac destroyed, and the drones either killed by Delbert or left to die due to their reduced lifespan, the spider plague is over.
3424	The Jennings family immediately moves back to San Francisco, appreciating city life once more, despite such minor inconveniences as earthquakes (one of which manages to spill Ross' prized bottle of Château Margaux which he had managed to rescue from his burned cellar).
3425	CastJeff Daniels as Dr. Ross JenningsHarley Jane Kozak as Molly JenningsJohn Goodman as Delbert McClintockJulian Sands as Dr. James AthertonBrian McNamara as Chris CollinsJames Handy as Milton BriggsPeter Jason as Henry BeechwoodHenry Jones as Dr. Sam MetcalfFrances Bay as Evelyn MetcalfRoy Brocksmith as Irv KendallKathy Kinney as Blaire KendallStuart Pankin as Sheriff Lloyd ParsonsMary Carver as Margaret HollinsMarlene Katz as Shelly JenningsProductionFilmmaker Steven Spielberg was involved with Arachnophobia, with one of his earlier producers Frank Marshall directing for the first time.
3426	Spielberg and Marshall are both the executive producers of the film.
3427	Amblin Entertainment also helped produce it.
3428	Marshall meant for the film to be like Alfred Hitchcock's The Birds, and added, \\"People like to be scared but laughing, like a roller coaster.
3429	No one wants to be terrified.\\"
3430	The film also has similarities with the 1977 film Kingdom of the Spiders.
3431	Producer Igo Kantor hinted in his Fangoria interview that Arachnophobia, which Spielberg produced, bears several similarities to Kingdom of the Spiders.
3432	\\"I thought it was a copy\\", Kantor stated, \\"but you don't go and sue Spielberg!\\"
3433	Jamie Hyneman, of MythBusters fame, stated in Popular Mechanics that Arachnophobia was one of the first movies he worked on and that he often relied on simple magnets for several of the effects.
3434	The film made use of over 300 Avondale spiders, from New Zealand, which were picked for their large size, unusually social lifestyle, and because they are essentially harmless to humans.
3435	They were guided around the set by the use of heat and cold, but the large \\"general\\" and \\"queen\\" were articulated models.
3436	The movie was actually filmed in Southern Venezuela for the intro sequence and the jungle scenes, as well as Cambria, California.
3437	All the school scenes were filmed at Coast Union High School.
3438	Students and staff were used in the football scenes and group events.
3439	The locker room and players were the actual students and players from CUHS.
3440	To create the sound effects of spiders being stepped on or squished, Foley artists stepped on mustard packs or squashed potato chips.
3441	Release and receptionArachnophobia was the first film released by Hollywood Pictures.
3442	Advertisers were uncertain as to whether they should market the film as a thriller or a comedy.
3443	Therefore, television spots promoting the film billed it as a \\"thrill-omedy\\".
3444	Box officeArachnophobia debuted at #3 behind Ghost and Die Hard 2 with $8 million in its first weekend.
3445	The film was a financial success, grossing $53,208,180 domestically and going on to gross an additional $30,000,000 in video rentals.
3446	This allowed Spielberg to be the fourth wealthiest entertainer of the year, having previously been the second wealthiest.
3447	CriticsIn his book, critic Leonard Maltin calls the film a \\"slick comic thriller\\" and approves of the acting, warning, \\"Not recommended for anyone who's ever covered their eyes during a movie.\\"
3448	Newsweek associated the film with B movies \\"about the small town threatened by alien invaders\\", and said it was well made but \\"oddly unresonant.\\"
3449	Roger Ebert said the film made audiences \\"squirm out of enjoyment, not terror\\", giving it three stars out of four.
3450	On the review website Rotten Tomatoes, 92% of critics gave the film positive reviews, based on 36 reviews, and an average rating of 6.8/10.
3451	The website's critical consensus reads, \\"Arachnophobia may not deliver genuine chills, but it's an affectionate, solidly built tribute to Hollywood's classic creature features.
3452	\\"The film drew protests from some people interested in spiders, as they believed the film tarnished the public image of spiders.
3453	AccoladesAwardCategorySubjectResultSaturn AwardsBest Horror FilmBest DirectorFrank MarshallBest WritingDon JakobyWesley StrickBest ActorJeff DanielsBest Supporting ActorJohn Goodman12th Young Artist AwardsMost Entertaining Family Youth Motion Picture - Comedy/HorrorBest Young Supporting ActressMarlene KatzHome media
3454	The film was first released on VHS in 1991.
3455	It was then released as a bare bones DVD in 1999.
3456	The film was released on Blu-ray on September 25, 2012.
3457	VHS and DVD releases by Hollywood/Buena Vista Home Video curiously omit the original poster art's spider from their cover design, however the Blu-ray now reinstates it.
3458	MerchandisingArachnophobiafilmTrevor JonesJuly 18, 1990 (original release)March 19, 1996 (re-release)Evergreen Recording StudiosHollywood RecordsUnusually, the video game version of Arachnophobia was also released in 1991, for Amiga, Amstrad CPC, Commodore 64 and DOS.
3459	A novelization of Arachnophobia was written by author Nicholas Edwards.
3460	Hollywood Comics (an imprint of Disney Comics) released a comic book adaptation of the film, written by William Rotsler with art by Dan Spiegle.
3461	Notably, the characters in the comic adaptation bear little resemblance to the actors in the film.
3462	An Arachnophobia soundtrack album was released in 1990.
3463	It included Trevor Jones's instrumental music from the film as well as dialogue excerpts and songs such as \\"Blue Eyes Are Sensitive to the Light\\" by Sara Hickman, \\"Caught in Your Web (Swear to Your Heart)\\" by Russell Hitchcock, and \\"I Left My Heart in San Francisco\\" by Tony Bennett.
3464	The European version of the album has the same cover art, but more score tracks, fewer songs and no dialogue.
3465	The two versions share 10 of the same tracks, but these are also not without their differences: several tracks are noticeably shorter on the European version like \\"Canaima Nightmare\\", which is nearly three minutes shorter; and another track has two different titles (\\"Cellar Theme\\" in America and \\"The Cellar\\" in Europe).
3466	Possible remake
3467	According to Geek Tyrant, James Wan, one of Hollywood's famed directors, the film is currently in the process of a remake.
3468	 He is teaming up with Amblin for the works.
3469	Wan has directed numerous horror films including Saw, Insidious, and The Conjuring.
3470	See alsoList of American films of 1990Cultural depictions of spidersReferencesExternal links
3471	And Then There Were None
3472	And Then There Were None First Edition Cover 1939.jpgCover of first UK 1939 edition with original titleTen Little NiggersAgatha ChristieStephen BellmanUnited KingdomEnglishMystery, crime, psychological thriller, horrorCollins Crime Club6 November 1939272[http://uk.agathachristie.com/christies-work/stories/and-then-there-were-none
3473	And Then There Were None]Murder Is EasySad Cypress
3474	And Then There Were None is a mystery novel by English writer Agatha Christie, her best selling novel and described by her as the most difficult of her books to write.
3475	It was first published in the United Kingdom by the Collins Crime Club on 6 November 1939, as Ten Little Niggers, after the British blackface song, which serves as a major plot point.
3476	The US edition was released in January 1940 with the title
3477	And Then There Were None, which is taken from the last five words of the song.
3478	 All successive American reprints and adaptations use that title, except for the Pocket Books paperbacks published between 1964 and 1986, which appeared under the title Ten Little Indians.
3479	The book is the world's best-selling mystery, and with over 100 million copies sold is one of the best-selling books of all time.
3480	Publications International lists the novel as the sixth best-selling title.
3481	Plot summary
3482	On a hot 8 August in the late 1930s, eight people arrive on a small, isolated island off the Devon coast of England.
3483	Each has an invitation tailored to his or her personal circumstances, such as an offer of employment or an unexpected late summer holiday.
3484	They are met by Thomas and Ethel Rogers, the butler and cook-housekeeper, who state that their hosts, Mr Ulick Norman Owen and his wife Mrs Una Nancy Owen, whom they have not yet met in person, have not arrived, but left instructions, which strikes all the guests as odd.
3485	A framed copy of a nursery rhyme, \\"Ten Little Niggers\\" (called \\"Ten Little Indians\\" or \\"Ten Little Soldiers\\" in later editions), hangs in every guest's room, and ten figurines sit on the dining room table.
3486	After supper, a gramophone (or \\"phonograph\\") record is played;  the recording describes each visitor in turn, accuses each of having committed murder but escaping justice, and then asks if any of \\"the accused\\" wishes to offer a defence.
3487	All but Anthony Marston and Philip Lombard deny the charges, and Miss Brent refuses to discuss the matter.
3488	They discover that none of them actually knows the Owens, and Justice Wargrave concludes that the name \\"U.N. Owen\\" is shorthand for \\"Unknown\\".
3489	After the recording, Marston finishes his drink and immediately dies from cyanide poisoning.
3490	The remaining guests notice that one of the ten figurines is now broken, and the nursery rhyme appears to reflect the manner of death (\\"One choked his little self and then there were nine\\").
3491	The next morning, Mrs Rogers' corpse is found in her bed; she had died in her sleep from an overdose of chloral hydrate.
3492	By lunchtime, General MacArthur is found dead, from a heavy blow to his head.
3493	Two more figurines are found to be broken, and again the deaths parallel the rhyme.
3494	Miss Brent relates the account of the gramophone charge against her to Vera Claythorne, who later tells the others.
3495	A search for Mr Owen shows that nobody else is on the island except the remaining seven.
3496	The island is a \\"bare rock\\" with no hiding places, and no one could have arrived or left; thus, they conclude that any one of the seven remaining persons is the killer.
3497	Wargrave leads the group in determining that so far, none of them can definitively be ruled out as the murderer.
3498	The next morning, Rogers is found dead while chopping wood, and after breakfast, Miss Brent is found dead in the kitchen, where she had been left alone after complaining of feeling unwell; she had been injected with potassium cyanide via a hypodermic needle.
3499	Wargrave then suggests searching all the rooms, and any potentially dangerous items they can think of are locked up.
3500	Lombard's gun is missing from his room.
3501	When Vera goes upstairs to take a bath, she is shocked by the touch and smell of seaweed left hanging from the ceiling of her room and screams; the remaining guests rush upstairs to her room.
3502	Wargrave, however, is still downstairs.
3503	The others find him seated, immobile and crudely dressed up in the attire of a judge.
3504	Wargrave is examined briefly by Dr Armstrong and pronounced dead from a gunshot to the forehead.
3505	That night, Lombard appears surprised when he finds his gun returned to his room.
3506	Blore catches a glimpse of someone leaving the house but loses the trail.
3507	He then discovers Armstrong is absent from his room, and the remaining three guests conclude that Armstrong must be the killer.
3508	Vera, Blore, and Lombard decide to stay together at all times.
3509	In the morning, they signal ]] to the mainland from outside by using a [[Mirror#Signalling|mirror and sunlight, but receive no reply.
3510	Blore then returns to the house for food by himself and is killed by a heavy bear-shaped clock statue that is pushed from Vera's window sill, crushing his skull.
3511	Vera and Lombard are now confident that Armstrong is the killer.
3512	However, shortly afterwards, the duo come upon Armstrong's body washed up on the beach.
3513	They realize that Armstrong could not have killed Blore.
3514	Panicked, each concludes the other must be the killer.
3515	Quickly regaining her composure, Vera suggests moving the doctor's body past the shore, but this is a pretext.
3516	She lifts Lombard's gun.
3517	When Lombard lunges at her to get it back, she shoots him dead.
3518	She returns to the house in a shaken dreamlike state, relieved to be alive.
3519	She finds a noose and chair arranged in her room, and a strong smell of the sea.
3520	With visions of her former lover Hugo urging her on, she adjusts the noose and kicks the chair out from under her.
3521	Two Scotland Yard officials are puzzled by the identity of U N Owen.
3522	Although they can partially reconstruct the deaths from Marston to Wargrave with the help of the victims' diaries and a coroner's careful report, they conclude that U N  Owen was one of the victims, but are unable to determine which one; they also think that none of the last four victims (Armstrong, Blore, Lombard, or Claythorne) can be U N Owen at all; for example The chair on which Vera stood to hang herself had been set back upright, indicating that someone was still alive on the island after her suicide, presumably the killer.
3523	Postscript from the Killer
3524	In a postscript, a fishing ship picks up a bottle inside its trawling nets; the bottle contains a written confession of the killings, which is then sent to Scotland Yard.
3525	It is not known how long after the killings the bottle was discovered.
3526	In the confession, Justice Wargrave writes that he has long wished to set an unsolvable puzzle of murder.
3527	His victims would be of his choosing, as they were not found guilty in a trial.
3528	He explains how he tricked Dr Armstrong, who trusted the judge, into helping him fake his own death under the pretext that it would help the group identify the killer.
3529	He explains that he replaced the chair in Vera's room.
3530	Finally, he reveals how he used the gun and some elastic to ensure his own death matched the account in the guests' diaries.
3531	Although he wished to create an unsolvable mystery, he acknowledges in the missive a \\"pitiful human need\\" for recognition, hence the confession.
3532	He describes how his first victim was Isaac Morris, the sleazy lawyer and drug trafficker who anonymously purchased the island and arranged the invitations on his behalf, making nine murders and two suicides.
3533	Morris was poisoned before Wargrave departed for the island.
3534	Wargrave's intention is to stymie the police as to which person on the island was the murderer.
3535	He states that, although there are three clues that could guide the police to the correct killer, he is confident the mystery will remain unsolved until the confession is read.
3536	CharactersThe following details of the characters are based on the original novel published in England.
3537	Anthony James Marston, an amoral and irresponsible young man, killed two young children (John and Lucy Combes) while driving recklessly, for which he felt no real remorse and accepted no personal responsibility, complaining only that his driving licence had been suspended as a result.
3538	He was the first island victim.
3539	Mrs Ethel Rogers, the cook/housekeeper and Thomas Rogers' wife, described as a pale and ghost-like woman who walks in mortal fear.
3540	She was dominated by her bullying husband, who coerced her into agreeing to withhold the medicine of a former employer (Miss Jennifer Brady, an elderly spinster) in order that they might collect an inheritance they knew she had left them in her will.
3541	Mrs Rogers was the second victim.
3542	General John Gordon MacArthur, a retired World War I war hero, who sent his late wife's lover (a younger officer, Arthur Richmond) to his death by assigning him to a mission where it was practically guaranteed he would not survive.
3543	Leslie MacArthur had mistakenly put the wrong letters in the envelopes on one occasion when she wrote to both men at the same time.
3544	The general tells Vera that no one will leave the island alive.
3545	Thomas Rogers, the butler and Ethel Rogers' husband.
3546	He dominated his weak-willed wife, and they killed their former elderly employer by withholding her medicine, causing the woman to die from heart failure, thus inheriting the money she bequeathed them in her will.
3547	Despite his wife's death, Rogers was still serving the others.
3548	Emily Caroline Brent, an elderly, religiously rigid, socially respectable spinster who accepted the vacation on Soldier Island largely due to financial constraints.
3549	Years earlier, she had dismissed her teenage maid, Beatrice Taylor, for becoming pregnant out of wedlock.
3550	Beatrice, who had already been rejected by her parents for the same reason, drowned herself, which Miss Brent considered an even worse sin.
3551	The murderer put a bee into the room, in addition to murder by poison.
3552	(\\"A bumblebee stung one...\\")
3553	Dr Edward George Armstrong, a Harley Street doctor, responsible for the death of a patient, Louisa Mary Clees, after he operated on her while drunk many years earlier.
3554	William Henry Blore, a former police inspector and now a private investigator, was accused of falsifying his testimony in court for a bribe from a dangerous criminal gang, which resulted in an innocent man, James Landor, being convicted and sentenced to life imprisonment.
3555	Landor, who had a wife and young child, died shortly afterwards in prison.
3556	Blore arrived under the alias \\"Davis\\" from South Africa, on the island for \\"security work.\\"
3557	His true name is revealed on the gramophone recording.
3558	He denies the accusation against him from the gramophone recording, but later admits the truth to Lombard.
3559	Philip Lombard, a soldier of fortune.
3560	Literally down to his last square meal when he met Isaac Morris who made the proposition which brought Lombard to the island, he carries a loaded revolver, as Morris had hinted he might wish to do.
3561	Lombard is accused of causing the deaths of a number of East African tribesmen, after stealing their food and abandoning them to their deaths.
3562	Neither he nor Marston feels any remorse.
3563	He is the only one to theorize that U N Owen might be Wargrave, but the others reject this.
3564	He and Vera are the only victims not killed by Justice Wargrave.
3565	Vera Elizabeth Claythorne, a cool, efficient, resourceful young woman who is on leave from her position as a sports mistress at a third-rate girls' school.
3566	Her job as a governess was ended by the death of her charge, Cyril Hamilton.
3567	Claythorne let the boy drown so his uncle Hugo Hamilton could inherit the family estate and marry her.
3568	Hugo rejected her when he somehow realized what she had done.
3569	Justice Lawrence John Wargrave, a retired judge, known as a \\"hanging judge\\" for liberally awarding the death penalty in murder cases.
3570	Wargrave is accused of influencing the jury to hand a guilty verdict to Edward Seton, a man many thought was innocent of his crime of killing an old woman, and sentencing him to death unfairly.
3571	As the two policemen discuss at Scotland Yard, new evidence after Seton's execution proved Seton's guilt.
3572	Wargrave admits in his postscript that he has a lifelong hidden sadistic urge to kill, but only the guilty.
3573	Finding himself terminally ill, he devises and carries out this plot.
3574	Isaac Morris is a sleazy and unethical lawyer hired by Wargrave to purchase the island (under the name U N Owen), arrange the gramophone recording, and make arrangements on his behalf, including gathering information on the near destitute Philip Lombard, to whom he gave some money to get by and recommended Lombard bring his gun to the island.
3575	Morris's is the first death chronologically, as he died before the guests arrived on the island.
3576	Morris was responsible for the addiction and suicide of a young woman through his narcotics activities.
3577	The victim was the daughter of a friend of Wargrave.
3578	A hypochondriac, Morris accepted a lethal cocktail of pills from Wargrave to help treat his largely self-imagined physical ailments.
3579	Fred Narracott, the boatman who delivered the guests to the island.
3580	After doing so, he does not appear again in the story, although Inspector Maine notes it was Narracott who, sensing something seriously amiss, returned to the island as soon as the weather allowed, before he was scheduled to do so, and found the bodies.
3581	Maine speculates that it was the normalcy and ordinariness of the guests that convinced Narracott to do so and ignore his orders to dismiss any signals requesting help.
3582	Sir Thomas Legge and Inspector Maine, two Scotland Yard detectives who discuss the case in the epilogue.
3583	They reason out the events of the case, but are stymied as to which was the murderer until the confession comes to light.
3584	Literary significance and reception
3585	Writing for The Times Literary Supplement of 11 November 1939, Maurice Percy Ashley stated, \\"If her latest story has scarcely any detection in it there is no scarcity of murders...
3586	There is a certain feeling of monotony inescapable in the regularity of the deaths which is better suited to a serialized newspaper story than a full-length novel.
3587	Yet there is an ingenious problem to solve in naming the murderer\\", he continued.
3588	\\"It will be an extremely astute reader who guesses correctly.
3589	\\"For The New York Times Book Review (25 February 1940), Isaac Anderson has arrived to the point where \\"the voice\\" accuses the ten \\"guests\\" of their past crimes, which have all resulted in the deaths of humans, and then said, \\"When you read what happens after that you will not believe it, but you will keep on reading, and as one incredible event is followed by another even more incredible you will still keep on reading.
3590	The whole thing is utterly impossible and utterly fascinating.
3591	It is the most baffling mystery that Agatha Christie has ever written, and if any other writer has ever surpassed it for sheer puzzlement the name escapes our memory.
3592	We are referring, of course, to mysteries that have logical explanations, as this one has.
3593	It is a tall story, to be sure, but it could have happened.
3594	\\"Many compared the book to her novel The Murder of Roger Ackroyd (1926).
3595	For instance, an unnamed reviewer in the Toronto Daily Star of 16 March 1940 said, \\"Others have written better mysteries than Agatha Christie, but no one can touch her for ingenious plot and surprise ending.
3596	With And Then There Were None... she is at her most ingenious and most surprising... is, indeed, considerably above the standard of her last few works and close to the Roger Ackroyd level.\\"
3597	Other critics laud the use of plot twists and surprise endings.
3598	Maurice Richardson wrote a rhapsodic review in The Observer's issue of 5 November 1939 which began, \\"No wonder Agatha Christie's latest has sent her publishers into a vatic  trance.
3599	We will refrain, however, from any invidious comparisons with Roger Ackroyd and be content with saying that Ten Little Niggers is one of the very best, most genuinely bewildering Christies yet written.
3600	We will also have to refrain from reviewing it thoroughly, as it is so full of shocks that even the mildest revelation would spoil some surprise from somebody, and I am sure that you would rather have your entertainment kept fresh than criticism pure.\\"
3601	After stating the set-up of the plot, Richardson concluded, \\"Story telling and characterisation are right at the top of Mrs Christie's baleful form.
3602	Her plot may be highly artificial, but it is neat, brilliantly cunning, soundly constructed, and free from any of those red-herring false trails which sometimes disfigure her work.
3603	\\"Robert Barnard, a recent critic, concurred with the reviews, describing the book as \\"Suspenseful and menacing detective-story-cum-thriller.
3604	The closed setting with the succession of deaths is here taken to its logical conclusion, and the dangers of ludicrousness and sheer reader-disbelief are skillfully avoided.
3605	Probably the best-known Christie, and justifiably among the most popular.
3606	\\"The original title of the mystery (Ten Little Niggers) was changed because it was offensive in the United States and some other places.
3607	 Alison Light, a literary critic and feminist scholar, opined that Christie's original title and the setting on \\"Nigger Island\\" (later changed to \\"Indian Island\\" and \\"Soldier Island\\", variously) were integral to the work.
3608	These aspects of the novel, she argued, \\"could be relied upon automatically to conjure up a thrilling 'otherness', a place where revelations about the 'dark side' of the English would be appropriate.\\"
3609	Unlike novels such as Heart of Darkness, \\"Christie's location is both more domesticated and privatized, taking for granted the construction of racial fears woven into psychic life as early as the nursery.
3610	If her story suggests how easy it is to play upon such fears, it is also a reminder of how intimately tied they are to sources of pleasure and enjoyment.
3611	\\"In the \\"Binge!\\" article of Entertainment Weekly Issue
3612	#1343-44 (26 December 2014–3 January 2015), the writers picked
3613	And Then There Were None as an \\"EW favorite\\" on the list of the \\"Nine Great Christie Novels\\".
3614	Current published version of the rhymeTen little Soldier Boys went out to dine;One choked his little self and then there were nine.
3615	Nine little Soldier Boys sat up very late;One overslept himself and then there were eight.
3616	Eight little Soldier Boys travelling in Devon;One said he'd stay there and then there were seven.
3617	Seven little Soldier Boys chopping up sticks;One chopped himself in halves and then there were six.
3618	Six little Soldier Boys playing with a hive;A bumblebee stung one and then there were five.
3619	Five little Soldier Boys going in for law;One got in Chancery and then there were four.
3620	Four little Soldier Boys going out to sea;A red herring swallowed one and then there were three.
3621	Three little Soldier Boys walking in the zoo;A big bear hugged one and then there were two.
3622	Two little Soldier Boys sitting in the sun;One got frizzled up and then there was one.
3623	One little Soldier Boy left all alone;He went out and hanged himself and then there were none.
3624	19th-century original versesThis children's rhyme was originally written as songs in the 19th century, one in Britain in 1869 and one in the US in 1868.
3625	1869 & 1868 versesTen Little Niggers(Frank Green)Ten Little Indians(Septimus Winner)Ten little nigger boys went out to dineOne choked his little self, and then there were nine.
3626	Nine little nigger boys sat up very lateOne overslept himself, and then there were eight.
3627	Eight little nigger boys traveling in DevonOne said he'd stay there, and then there were seven.
3628	Seven little nigger boys chopping up sticksOne chopped himself in half, and then there were six.
3629	Six little nigger boys playing with a hiveA bumble-bee stung one, and then there were five.
3630	Five little nigger boys going in for lawOne got in chancery, and then there were four.
3631	Four little nigger boys going out to seaA red herring swallowed one, and then there were three.
3632	Three little nigger boys walking in the zooA big bear hugged one, and then there were two.
3633	Two little nigger boys sitting in the sunOne got frizzled up, and then there was one.
3634	One little nigger boy living all aloneHe went and hanged himself and then there were none.
3635	Ten little Injuns standin' in a line,One toddled home and then there were nine;Nine little Injuns swingin' on a gate,One tumbled off and then there were eight.
3636	Refrain :One little, two little, three little, four little, five little Injuns boys,Six little, seven little, eight little, nine little, ten little Injuns boys.
3637	Eight little Injuns gayest under heav'n,One went to sleep and then there were seven;Seven little Injuns cutting up their tricks,One broke his neck and then there were six.
3638	Six little Injuns kickin' all alive,One kick'd the bucket
3639	and then there were five;Five little Injuns on a cellar door,One tumbled in and then there were four.
3640	Four little Injuns up on a spree,One he got fuddled and then there were three;Three little Injuns out in a canoe,One tumbled overboard and then there were two.
3641	Two little Injuns foolin' with a gun,One shot t'other and then there was one;One little Injun livin' all alone,He got married and then there were none.
3642	The titleCover of first US 1940 edition with current title for all English-language versions.
3643	The novel was originally published in late 1939 and early 1940 almost simultaneously, in the United Kingdom and the United States.
3644	In the UK it appeared under the title Ten Little Niggers, in book and newspaper serialized formats.
3645	The serialization was in 23 parts in the Daily Express from Tuesday 6 June to Saturday 1 July 1939.
3646	All of the instalments carried an illustration by \\"Prescott\\" with the first having an illustration of Burgh Island in Devon which inspired the setting of the story.
3647	The serialized version did not contain any chapter divisions.
3648	The book retailed for seven shillings and six pence.
3649	In the United States it was published under the title
3650	And Then There Were None, again in both book and serial formats.
